"day","subject","scenario","mean_queue","cma"
137,"R2E holding beds","moderate_intensity",0.050163056510566,1.05211814058478
138,"R2E holding beds","moderate_intensity",0.110800827139125,1.04529700063228
139,"R2E holding beds","moderate_intensity",0.17976090552355,1.0390701222502
140,"R2E holding beds","moderate_intensity",0.198663173401213,1.03306721547271
141,"R2E holding beds","moderate_intensity",0.233333333333333,1.02739534396817
142,"R2E holding beds","moderate_intensity",0.288695898137165,1.02219323519472
143,"R2E holding beds","moderate_intensity",0.459576558943925,1.01825885284331
144,"R2E holding beds","moderate_intensity",0.633113283750261,1.01558423083572
145,"R2E holding beds","moderate_intensity",0.760086509365639,1.0138221775842
146,"R2E holding beds","moderate_intensity",0.814949697168652,1.01246003730739
147,"R2E holding beds","moderate_intensity",0.754856634643776,1.01070763320763
148,"R2E holding beds","moderate_intensity",0.867060022412581,1.0097370412428
149,"R2E holding beds","moderate_intensity",0.790617665595455,1.00826644140624
150,"R2E holding beds","moderate_intensity",0.658957651272987,1.00593771613869
151,"R2E holding beds","moderate_intensity",0.598136468932514,1.00323704562739
152,"R2E holding beds","moderate_intensity",0.603892404879045,1.00060977825404
153,"R2E holding beds","moderate_intensity",0.458936585247819,0.997069430587336
154,"R2E holding beds","moderate_intensity",0.328679010402773,0.99272923305367
155,"R2E holding beds","moderate_intensity",0.3,0.988260012195259
156,"R2E holding beds","moderate_intensity",0.33319536456153,0.984060879838633
157,"R2E holding beds","moderate_intensity",0.3,0.979703804170871
158,"R2E holding beds","moderate_intensity",0.291221784260596,0.975346323032198
159,"R2E holding beds","moderate_intensity",0.452022091571468,0.972054975664521
160,"R2E holding beds","moderate_intensity",0.48394209622397,0.969004270168017
161,"R2E holding beds","moderate_intensity",0.476798755490829,0.965947093058221
162,"R2E holding beds","moderate_intensity",0.404278993227154,0.962480006022227
163,"R2E holding beds","moderate_intensity",0.361983805728366,0.958795980253553
164,"R2E holding beds","moderate_intensity",0.572504097623208,0.956440541944831
165,"R2E holding beds","moderate_intensity",0.591074485108082,0.954226202206427
166,"R2E holding beds","moderate_intensity",0.551110619812337,0.951797795083571
167,"R2E holding beds","moderate_intensity",0.451956837616401,0.948804735458019
168,"R2E holding beds","moderate_intensity",0.360778905332507,0.945304581707272
169,"R2E holding beds","moderate_intensity",0.310489789325024,0.941548281160631
170,"R2E holding beds","moderate_intensity",0.23499527846271,0.937392087027114
171,"R2E holding beds","moderate_intensity",0.235342075650974,0.933286531405031
172,"R2E holding beds","moderate_intensity",0.337144091184423,0.929820586985144
173,"R2E holding beds","moderate_intensity",0.267774647674726,0.925993731844621
174,"R2E holding beds","moderate_intensity",0.189666227895554,0.921761964580546
175,"R2E holding beds","moderate_intensity",0.133333333333333,0.917256658116276
176,"R2E holding beds","moderate_intensity",0.133333333333333,0.912802548316373
177,"R2E holding beds","moderate_intensity",0.121799906682884,0.908333606838218
178,"R2E holding beds","moderate_intensity",0.0803652849778527,0.903682099412036
179,"R2E holding beds","moderate_intensity",0.0666666666666667,0.89900603554195
180,"R2E holding beds","moderate_intensity",0.0666666666666667,0.894381927937088
181,"R2E holding beds","moderate_intensity",0.0666666666666667,0.889808915443881
182,"R2E holding beds","moderate_intensity",0.0666666666666667,0.885286155835215
183,"R2E holding beds","moderate_intensity",0.00982998472593693,0.880502242331886
184,"R2E holding beds","moderate_intensity",0,0.875716904058343
185,"R2E holding beds","moderate_intensity",0,0.870983299171541
186,"R2E holding beds","moderate_intensity",0.0565826316052873,0.866604800958819
187,"R2E holding beds","moderate_intensity",0.231279272836116,0.863207338241585
188,"R2E holding beds","moderate_intensity",0.217218039073827,0.85977122494814
189,"R2E holding beds","moderate_intensity",0.258839404304223,0.856591691505579
190,"R2E holding beds","moderate_intensity",0.417870421560013,0.854282632190076
191,"R2E holding beds","moderate_intensity",0.355977904359643,0.851673706913477
192,"R2E holding beds","moderate_intensity",0.300942200701095,0.848805313651955
193,"R2E holding beds","moderate_intensity",0.403919049351003,0.846500203474229
194,"R2E holding beds","moderate_intensity",0.296925585687595,0.843667344619659
195,"R2E holding beds","moderate_intensity",0.302339894877212,0.840891306415852
196,"R2E holding beds","moderate_intensity",0.156461535171093,0.837399317787052
197,"R2E holding beds","moderate_intensity",0.152214432776772,0.833921221924056
198,"R2E holding beds","moderate_intensity",0.132767718163132,0.830380042612132
199,"R2E holding beds","moderate_intensity",0.1,0.826709791141719
200,"R2E holding beds","moderate_intensity",0.1,0.82307624218601
201,"R2E holding beds","moderate_intensity",0.1,0.819478847946279
202,"R2E holding beds","moderate_intensity",0.1,0.815917071471297
203,"R2E holding beds","moderate_intensity",0.1,0.812390386390158
204,"R2E holding beds","moderate_intensity",0.1,0.808898276652951
205,"R2E holding beds","moderate_intensity",0.1,0.805440236279034
206,"R2E holding beds","moderate_intensity",0.1,0.802015769112631
207,"R2E holding beds","moderate_intensity",0.1,0.798624388585517
208,"R2E holding beds","moderate_intensity",0.1,0.795265617486548
209,"R2E holding beds","moderate_intensity",0.1,0.791938987737809
210,"R2E holding beds","moderate_intensity",0.0750060910529727,0.788525021563119
211,"R2E holding beds","moderate_intensity",0.0666666666666667,0.78510389191906
212,"R2E holding beds","moderate_intensity",0.0666666666666667,0.781715037082964
213,"R2E holding beds","moderate_intensity",0.0481807648699517,0.778271214208724
214,"R2E holding beds","moderate_intensity",0.0022068964778602,0.774644745434281
215,"R2E holding beds","moderate_intensity",0,0.771041746618308
216,"R2E holding beds","moderate_intensity",0,0.767472108902482
217,"R2E holding beds","moderate_intensity",0,0.763935371073439
218,"R2E holding beds","moderate_intensity",0.0513080674409947,0.760666438487969
219,"R2E holding beds","moderate_intensity",0.0333333333333333,0.757345282756669
220,"R2E holding beds","moderate_intensity",0.0333333333333333,0.754054319350199
221,"R2E holding beds","moderate_intensity",0.0333333333333333,0.750793138417996
222,"R2E holding beds","moderate_intensity",0.0333333333333333,0.747561337494192
223,"R2E holding beds","moderate_intensity",0.0333333333333333,0.744358521332035
224,"R2E holding beds","moderate_intensity",0.0333333333333333,0.741184301742755
225,"R2E holding beds","moderate_intensity",0.0333333333333333,0.738038297438713
226,"R2E holding beds","moderate_intensity",0.0580910131243528,0.735029681136438
227,"R2E holding beds","moderate_intensity",0.1,0.732232193554339
228,"R2E holding beds","moderate_intensity",0.114038777112857,0.729520818920823
229,"R2E holding beds","moderate_intensity",0.133333333333333,0.726917380119131
230,"R2E holding beds","moderate_intensity",0.133333333333333,0.724336579915715
231,"R2E holding beds","moderate_intensity",0.133333333333333,0.721778124302804
232,"R2E holding beds","moderate_intensity",0.133333333333333,0.719241724341729
233,"R2E holding beds","moderate_intensity",0.290663581263066,0.717402333169717
234,"R2E holding beds","moderate_intensity",0.334730587342579,0.715766983828576
235,"R2E holding beds","moderate_intensity",0.277892039084556,0.713903686191367
236,"R2E holding beds","moderate_intensity",0.266666666666667,0.712008614074737
237,"R2E holding beds","moderate_intensity",0.221392087789042,0.709938502149481
238,"R2E holding beds","moderate_intensity",0.222070694967356,0.707888637413422
239,"R2E holding beds","moderate_intensity",0.281286515623609,0.706103691297146
240,"R2E holding beds","moderate_intensity",0.266666666666667,0.704272703694519
241,"R2E holding beds","moderate_intensity",0.386093850607,0.702952459490837
242,"R2E holding beds","moderate_intensity",0.444910193963345,0.701886169137417
243,"R2E holding beds","moderate_intensity",0.444988837275283,0.700828978471318
244,"R2E holding beds","moderate_intensity",0.610369121183273,0.700458241351285
245,"R2E holding beds","moderate_intensity",1.11193652462002,0.7021377445483
246,"R2E holding beds","moderate_intensity",1.55917993431421,0.705621655888812
247,"R2E holding beds","moderate_intensity",1.84796181102903,0.710246514816505
248,"R2E holding beds","moderate_intensity",2.11043042977804,0.715892417699415
249,"R2E holding beds","moderate_intensity",2.16618215789252,0.721716874487339
250,"R2E holding beds","moderate_intensity",1.76200921695018,0.72587804385719
251,"R2E holding beds","moderate_intensity",1.69253363749945,0.729729261361741
252,"R2E holding beds","moderate_intensity",1.50084980206405,0.732789263507385
253,"R2E holding beds","moderate_intensity",1.45433880237221,0.735641237969301
254,"R2E holding beds","moderate_intensity",1.33204038310059,0.737989266099739
255,"R2E holding beds","moderate_intensity",1.39627047959718,0.740570761054631
256,"R2E holding beds","moderate_intensity",1.1940822342088,0.74234229024664
257,"R2E holding beds","moderate_intensity",1.25119504082916,0.74432226203879
258,"R2E holding beds","moderate_intensity",1.31334269629632,0.746527767597927
259,"R2E holding beds","moderate_intensity",1.2015465306462,0.748284596798886
260,"R2E holding beds","moderate_intensity",1.08688145867118,0.749586892421472
261,"R2E holding beds","moderate_intensity",1.00243344117587,0.750555653144669
262,"R2E holding beds","moderate_intensity",0.938507824172971,0.75127302784325
263,"R2E holding beds","moderate_intensity",0.972428030262796,0.752113921388571
264,"R2E holding beds","moderate_intensity",0.987130243647101,0.75300413473046
265,"R2E holding beds","moderate_intensity",0.944671046817078,0.753727406096824
266,"R2E holding beds","moderate_intensity",0.927204585726942,0.754379575945058
267,"R2E holding beds","moderate_intensity",0.651154685278286,0.753992965867654
268,"R2E holding beds","moderate_intensity",0.547144076853815,0.753221141654916
269,"R2E holding beds","moderate_intensity",0.516750865644566,0.752342069996885
270,"R2E holding beds","moderate_intensity",0.457006735993437,0.751248235426502
271,"R2E holding beds","moderate_intensity",0.395251334505242,0.749934593725685
272,"R2E holding beds","moderate_intensity",0.38529637043199,0.7485940120224
273,"R2E holding beds","moderate_intensity",0.46447037205123,0.747553266088439
274,"R2E holding beds","moderate_intensity",0.404567471817469,0.746301493116648
275,"R2E holding beds","moderate_intensity",0.2682104222969,0.744562980131848
276,"R2E holding beds","moderate_intensity",0.233333333333333,0.742710698802868
277,"R2E holding beds","moderate_intensity",0.202912372856174,0.740761968384288
278,"R2E holding beds","moderate_intensity",0.15414875635924,0.738651848916572
279,"R2E holding beds","moderate_intensity",0.133333333333333,0.736482248502295
280,"R2E holding beds","moderate_intensity",0.169245369594081,0.734456402506195
281,"R2E holding beds","moderate_intensity",0.2,0.732554422426101
282,"R2E holding beds","moderate_intensity",0.172460088518434,0.730568272305861
283,"R2E holding beds","moderate_intensity",0.138999264868034,0.728477922456258
284,"R2E holding beds","moderate_intensity",0.108608722759087,0.726295284429155
285,"R2E holding beds","moderate_intensity",0.0890744087959253,0.724059421707635
286,"R2E holding beds","moderate_intensity",0.0666666666666667,0.721760845641058
287,"R2E holding beds","moderate_intensity",0.059204134692293,0.719452285672596
288,"R2E holding beds","moderate_intensity",0.0333333333333333,0.717069928199195
289,"R2E holding beds","moderate_intensity",0.0333333333333333,0.714704057628725
290,"R2E holding beds","moderate_intensity",0.0333333333333333,0.712354503407017
291,"R2E holding beds","moderate_intensity",0.0333333333333333,0.71002109732429
292,"R2E holding beds","moderate_intensity",0.0083668016871417,0.707618171654299
293,"R2E holding beds","moderate_intensity",0,0.705203092570155
294,"R2E holding beds","moderate_intensity",0,0.702804442595427
295,"R2E holding beds","moderate_intensity",0,0.700422054654425
296,"R2E holding beds","moderate_intensity",0,0.698055763929241
297,"R2E holding beds","moderate_intensity",0,0.695705407821735
298,"R2E holding beds","moderate_intensity",0.162598344206014,0.69391645794383
299,"R2E holding beds","moderate_intensity",0.54981504705015,0.693434513425791
300,"R2E holding beds","moderate_intensity",0.859534429689567,0.693988179813337
301,"R2E holding beds","moderate_intensity",0.942473767248433,0.694813713326411
302,"R2E holding beds","moderate_intensity",1.09855667593941,0.696150610553606
303,"R2E holding beds","moderate_intensity",1.18226075559501,0.697754934464634
304,"R2E holding beds","moderate_intensity",1.26612226265962,0.699624563833696
305,"R2E holding beds","moderate_intensity",1.4515525517218,0.702089901498903
306,"R2E holding beds","moderate_intensity",1.68902800055257,0.705315189404307
307,"R2E holding beds","moderate_intensity",1.82330305903678,0.708956843702784
308,"R2E holding beds","moderate_intensity",1.86892525154147,0.712722974897066
309,"R2E holding beds","moderate_intensity",1.88336245515357,0.716511452179449
310,"R2E holding beds","moderate_intensity",2.18435642473433,0.721246435961884
311,"R2E holding beds","moderate_intensity",2.24630293581576,0.726150154610932
312,"R2E holding beds","moderate_intensity",2.39347449710688,0.731494142888163
313,"R2E holding beds","moderate_intensity",2.55568753711575,0.737322236799433
314,"R2E holding beds","moderate_intensity",2.39174720001087,0.742591106109023
315,"R2E holding beds","moderate_intensity",2.25811682688946,0.747402298873406
316,"R2E holding beds","moderate_intensity",2.15309146319466,0.751850682304802
317,"R2E holding beds","moderate_intensity",2.08386590658842,0.756052623075413
318,"R2E holding beds","moderate_intensity",1.82669199639023,0.759419413557535
319,"R2E holding beds","moderate_intensity",1.7854979920318,0.762635960825479
320,"R2E holding beds","moderate_intensity",1.80912482916152,0.76590623853903
321,"R2E holding beds","moderate_intensity",1.93277272053143,0.769541336613772
322,"R2E holding beds","moderate_intensity",1.82419882031889,0.772816670414099
323,"R2E holding beds","moderate_intensity",1.64986052989238,0.775531976480595
324,"R2E holding beds","moderate_intensity",1.84094370668015,0.778820284289853
325,"R2E holding beds","moderate_intensity",1.72607467822708,0.781734913194275
326,"R2E holding beds","moderate_intensity",1.5358582306072,0.784048174904131
327,"R2E holding beds","moderate_intensity",1.46130877770131,0.786119308246018
328,"R2E holding beds","moderate_intensity",1.30987446969002,0.787716122762616
329,"R2E holding beds","moderate_intensity",1.14439910566108,0.788800265567778
330,"R2E holding beds","moderate_intensity",0.973214784828273,0.789359097444325
331,"R2E holding beds","moderate_intensity",0.93520049286976,0.789799705889719
332,"R2E holding beds","moderate_intensity",0.899491019060868,0.790130101411319
333,"R2E holding beds","moderate_intensity",0.898809240369425,0.790456465191974
334,"R2E holding beds","moderate_intensity",0.833333333333333,0.790584839048685
335,"R2E holding beds","moderate_intensity",0.725886904327889,0.790391710885339
336,"R2E holding beds","moderate_intensity",0.62247662898038,0.789891963617765
337,"R2E holding beds","moderate_intensity",0.415131307062138,0.788779914191784
338,"R2E holding beds","moderate_intensity",0.311500018813186,0.787367843495397
339,"R2E holding beds","moderate_intensity",0.225035730003791,0.785709046700437
340,"R2E holding beds","moderate_intensity",0.145215655312048,0.783825242608118
341,"R2E holding beds","moderate_intensity",0.171699851476085,0.782030153484564
342,"R2E holding beds","moderate_intensity",0.127666650691818,0.780116809909146
343,"R2E holding beds","moderate_intensity",0.133333333333331,0.77823114379668
344,"R2E holding beds","moderate_intensity",0.133333333333333,0.776356440859287
345,"R2E holding beds","moderate_intensity",0.272681865240697,0.774896514553146
346,"R2E holding beds","moderate_intensity",0.291482301603687,0.773499363648668
347,"R2E holding beds","moderate_intensity",0.320930849384612,0.772195131619088
348,"R2E holding beds","moderate_intensity",0.30892545535611,0.770863896917183
349,"R2E holding beds","moderate_intensity",0.266666666666667,0.769419205713027
350,"R2E holding beds","moderate_intensity",0.2415408438859,0.767910981822092
351,"R2E holding beds","moderate_intensity",0.183240529017394,0.766245254036324
352,"R2E holding beds","moderate_intensity",0.166666666666667,0.764541905776751
353,"R2E holding beds","moderate_intensity",0.240661137950192,0.763057824281492
354,"R2E holding beds","moderate_intensity",0.326205579605812,0.761823778392577
355,"R2E holding beds","moderate_intensity",0.262367735296893,0.760416859961322
356,"R2E holding beds","moderate_intensity",0.233333333333336,0.758936288257311
357,"R2E holding beds","moderate_intensity",0.224536908011919,0.757439371225811
358,"R2E holding beds","moderate_intensity",0.199999999999997,0.755882278010097
359,"R2E holding beds","moderate_intensity",0.182801108354052,0.754285951632225
360,"R2E holding beds","moderate_intensity",0.111279369887821,0.75249982223849
1,"R2E intensive care","moderate_intensity",0.0109853987004082,0.0109853987004082
2,"R2E intensive care","moderate_intensity",0.0793667149261758,0.045176056813292
3,"R2E intensive care","moderate_intensity",0.315805502899512,0.135385872175365
4,"R2E intensive care","moderate_intensity",0.517272791210149,0.230857601934061
5,"R2E intensive care","moderate_intensity",0.445120748714553,0.273710231290159
6,"R2E intensive care","moderate_intensity",0.410543722570753,0.296515813170258
7,"R2E intensive care","moderate_intensity",0.534071798382514,0.330452382486295
8,"R2E intensive care","moderate_intensity",0.721562611245647,0.379341161081214
9,"R2E intensive care","moderate_intensity",1.37361583642976,0.489816125008831
10,"R2E intensive care","moderate_intensity",1.92203029447084,0.633037541955031
11,"R2E intensive care","moderate_intensity",1.92980015319977,0.750925052068189
12,"R2E intensive care","moderate_intensity",1.58721652971606,0.820616008538845
13,"R2E intensive care","moderate_intensity",1.97930798581907,0.909746160637324
14,"R2E intensive care","moderate_intensity",2.10595136361872,0.99518938942171
15,"R2E intensive care","moderate_intensity",1.96900387178746,1.06011035491276
16,"R2E intensive care","moderate_intensity",2.07940587147601,1.12381632469796
17,"R2E intensive care","moderate_intensity",2.09718378630989,1.18107323420455
18,"R2E intensive care","moderate_intensity",2.10405469228256,1.23234998187555
19,"R2E intensive care","moderate_intensity",2.21643529633018,1.28414394579421
20,"R2E intensive care","moderate_intensity",2.28147511394406,1.3340105042017
21,"R2E intensive care","moderate_intensity",2.49262319988653,1.38918253732955
22,"R2E intensive care","moderate_intensity",2.38004941987491,1.43422194108162
23,"R2E intensive care","moderate_intensity",2.13888575357193,1.46485949814641
24,"R2E intensive care","moderate_intensity",2.1835900160763,1.49480660306016
25,"R2E intensive care","moderate_intensity",2.26393879497496,1.52557189073675
26,"R2E intensive care","moderate_intensity",2.40966825461721,1.55957559703984
27,"R2E intensive care","moderate_intensity",2.38348253737087,1.59009066890396
28,"R2E intensive care","moderate_intensity",2.13169090628641,1.60943353452476
29,"R2E intensive care","moderate_intensity",2.12952144062685,1.62736760025242
30,"R2E intensive care","moderate_intensity",2.08465213764415,1.64261041816547
31,"R2E intensive care","moderate_intensity",2.28782526197169,1.66342380022374
32,"R2E intensive care","moderate_intensity",2.44983849910463,1.68799925956377
33,"R2E intensive care","moderate_intensity",2.11935645030916,1.70107068958635
34,"R2E intensive care","moderate_intensity",2.13898920937261,1.71395064605066
35,"R2E intensive care","moderate_intensity",2.13933284329554,1.7261044231148
36,"R2E intensive care","moderate_intensity",2.09317293707733,1.73630077072487
37,"R2E intensive care","moderate_intensity",2.32701577812177,1.75226604119505
38,"R2E intensive care","moderate_intensity",2.45543660029467,1.77077052959241
39,"R2E intensive care","moderate_intensity",2.5979238912385,1.79197959014744
40,"R2E intensive care","moderate_intensity",2.76492847041094,1.81630331215403
41,"R2E intensive care","moderate_intensity",2.78939925556916,1.8400373595544
42,"R2E intensive care","moderate_intensity",2.99571257829695,1.86755343619112
43,"R2E intensive care","moderate_intensity",2.67445317694954,1.88631854644132
44,"R2E intensive care","moderate_intensity",2.51372994172525,1.90057789633414
45,"R2E intensive care","moderate_intensity",2.38498916922124,1.91134259128718
46,"R2E intensive care","moderate_intensity",2.2180528192199,1.91801020493789
47,"R2E intensive care","moderate_intensity",2.10470480559195,1.92198243048372
48,"R2E intensive care","moderate_intensity",2.25055559785314,1.92882770480392
49,"R2E intensive care","moderate_intensity",2.28491761619331,1.93609484585268
50,"R2E intensive care","moderate_intensity",2.23932764229827,1.9421595017816
51,"R2E intensive care","moderate_intensity",1.95107070948564,1.94233423134442
52,"R2E intensive care","moderate_intensity",2.02708058494569,1.94396396891367
53,"R2E intensive care","moderate_intensity",1.73324930695698,1.93998822057487
54,"R2E intensive care","moderate_intensity",1.44003270689128,1.93072978513628
55,"R2E intensive care","moderate_intensity",1.15190066313021,1.91656925564526
56,"R2E intensive care","moderate_intensity",1.08865163009766,1.90178501233191
57,"R2E intensive care","moderate_intensity",1.24241968684823,1.89021719960413
58,"R2E intensive care","moderate_intensity",1.21784734996608,1.87862461598968
59,"R2E intensive care","moderate_intensity",1.33861383826823,1.86947189094356
60,"R2E intensive care","moderate_intensity",0.90575268962968,1.85340990425499
61,"R2E intensive care","moderate_intensity",0.708558066066109,1.83464184133386
62,"R2E intensive care","moderate_intensity",0.688998102928551,1.81616371652087
63,"R2E intensive care","moderate_intensity",0.609666138338075,1.79701296131162
64,"R2E intensive care","moderate_intensity",0.826398915256983,1.78184711684202
65,"R2E intensive care","moderate_intensity",0.975439372132603,1.76944084384649
66,"R2E intensive care","moderate_intensity",1.00639394547457,1.75787952720449
67,"R2E intensive care","moderate_intensity",1.04276655116182,1.74720619920385
68,"R2E intensive care","moderate_intensity",1.27354111340738,1.74024053617743
69,"R2E intensive care","moderate_intensity",1.27161218373066,1.73344882092458
70,"R2E intensive care","moderate_intensity",1.27250931326078,1.7268639708151
71,"R2E intensive care","moderate_intensity",0.872598896407659,1.71483206835866
72,"R2E intensive care","moderate_intensity",0.659985048002593,1.70018141529816
73,"R2E intensive care","moderate_intensity",0.890063809785429,1.68908391385278
74,"R2E intensive care","moderate_intensity",1.00033729118947,1.67977652706003
75,"R2E intensive care","moderate_intensity",0.853084176282613,1.668753962383
76,"R2E intensive care","moderate_intensity",0.694340409999491,1.65593273143058
77,"R2E intensive care","moderate_intensity",0.567330791854292,1.64179504390362
78,"R2E intensive care","moderate_intensity",0.559066321915489,1.62791390644223
79,"R2E intensive care","moderate_intensity",0.637476341388214,1.61537672207446
80,"R2E intensive care","moderate_intensity",0.786707961352475,1.60501836256543
81,"R2E intensive care","moderate_intensity",0.68896319650349,1.59370903952763
82,"R2E intensive care","moderate_intensity",1.28140309758654,1.58990043047957
83,"R2E intensive care","moderate_intensity",1.53808004593821,1.58927608849714
84,"R2E intensive care","moderate_intensity",1.46121702881886,1.58775157588193
85,"R2E intensive care","moderate_intensity",1.28628513561584,1.5842049118788
86,"R2E intensive care","moderate_intensity",1.14065006251107,1.57904729735126
87,"R2E intensive care","moderate_intensity",1.24595020404945,1.5752185951294
88,"R2E intensive care","moderate_intensity",1.33606091464897,1.57250089421485
89,"R2E intensive care","moderate_intensity",1.37387698743337,1.57026916492517
90,"R2E intensive care","moderate_intensity",1.31415190598655,1.56742341760363
91,"R2E intensive care","moderate_intensity",1.61967387709651,1.56799759847718
92,"R2E intensive care","moderate_intensity",1.5559117786215,1.56786623087006
93,"R2E intensive care","moderate_intensity",1.2159657272906,1.56408235448748
94,"R2E intensive care","moderate_intensity",1.11458752628875,1.55930049461303
95,"R2E intensive care","moderate_intensity",1.02069858424547,1.55363100081968
96,"R2E intensive care","moderate_intensity",0.994748159219266,1.54780930455301
97,"R2E intensive care","moderate_intensity",1.03132357801363,1.54248470943405
98,"R2E intensive care","moderate_intensity",1.31045227896716,1.54011703157214
99,"R2E intensive care","moderate_intensity",1.03933023751616,1.53505857910693
100,"R2E intensive care","moderate_intensity",1.02649426206237,1.52997293593648
101,"R2E intensive care","moderate_intensity",0.906329958998039,1.5237982529965
102,"R2E intensive care","moderate_intensity",0.827657027898195,1.51697333902495
103,"R2E intensive care","moderate_intensity",0.601563982150462,1.50808586954073
104,"R2E intensive care","moderate_intensity",0.545550747889707,1.49883072414024
105,"R2E intensive care","moderate_intensity",0.492594169439272,1.48924751885737
106,"R2E intensive care","moderate_intensity",0.483659760300382,1.47976084188985
107,"R2E intensive care","moderate_intensity",0.503756679693121,1.47063930766372
108,"R2E intensive care","moderate_intensity",0.662325720350649,1.463154922596
109,"R2E intensive care","moderate_intensity",0.583275287890448,1.45508263236935
110,"R2E intensive care","moderate_intensity",0.626547608139618,1.44755049578544
111,"R2E intensive care","moderate_intensity",0.671394327191675,1.44055809787018
112,"R2E intensive care","moderate_intensity",0.808698472500411,1.43491649407224
113,"R2E intensive care","moderate_intensity",0.737347261061203,1.42874331501904
114,"R2E intensive care","moderate_intensity",0.713909715552649,1.42247284484828
115,"R2E intensive care","moderate_intensity",0.440437142987832,1.41393340396254
116,"R2E intensive care","moderate_intensity",0.45118137748091,1.40563381752735
117,"R2E intensive care","moderate_intensity",0.423073920697576,1.3972358696912
118,"R2E intensive care","moderate_intensity",0.515519315714111,1.38976369550496
119,"R2E intensive care","moderate_intensity",0.543739837918027,1.38265425132355
120,"R2E intensive care","moderate_intensity",0.718886605374207,1.37712285427398
121,"R2E intensive care","moderate_intensity",0.909442767777627,1.37325772959219
122,"R2E intensive care","moderate_intensity",0.972749492060316,1.36997487518619
123,"R2E intensive care","moderate_intensity",0.969319126115755,1.36671751137261
124,"R2E intensive care","moderate_intensity",1.04281547254632,1.36410539815627
125,"R2E intensive care","moderate_intensity",1.20585220042029,1.36283937257438
126,"R2E intensive care","moderate_intensity",1.2494723134542,1.36193963400993
127,"R2E intensive care","moderate_intensity",1.17613694384571,1.36047662070155
128,"R2E intensive care","moderate_intensity",1.05742965842385,1.35810906630876
129,"R2E intensive care","moderate_intensity",1.00452017259009,1.35536806713264
130,"R2E intensive care","moderate_intensity",0.92097170154045,1.35202655662809
131,"R2E intensive care","moderate_intensity",1.06775414689672,1.34985653823319
132,"R2E intensive care","moderate_intensity",1.04897314620752,1.34757711859664
133,"R2E intensive care","moderate_intensity",0.850675422656288,1.34384101561964
134,"R2E intensive care","moderate_intensity",0.557570669626766,1.33797332647044
135,"R2E intensive care","moderate_intensity",0.81342928365406,1.33408781504217
136,"R2E intensive care","moderate_intensity",0.687179466739386,1.32933113601053
137,"R2E intensive care","moderate_intensity",0.828022983057414,1.32567195241233
138,"R2E intensive care","moderate_intensity",0.926571207528831,1.32277991802912
139,"R2E intensive care","moderate_intensity",0.917032198059029,1.31986086968401
140,"R2E intensive care","moderate_intensity",0.948342576141745,1.31720716758728
141,"R2E intensive care","moderate_intensity",1.0061494653184,1.31500108459247
142,"R2E intensive care","moderate_intensity",0.844167544431132,1.3116853554364
143,"R2E intensive care","moderate_intensity",0.885544467111028,1.30870534922434
144,"R2E intensive care","moderate_intensity",0.823738673093694,1.30533752508454
145,"R2E intensive care","moderate_intensity",0.984781176003943,1.3031267916426
146,"R2E intensive care","moderate_intensity",0.651068604762089,1.29866063967767
147,"R2E intensive care","moderate_intensity",0.746085565719154,1.29490162556911
148,"R2E intensive care","moderate_intensity",0.791128971347313,1.29149775628383
149,"R2E intensive care","moderate_intensity",0.824866341956879,1.28836600182526
150,"R2E intensive care","moderate_intensity",0.991633082803556,1.28638778236511
151,"R2E intensive care","moderate_intensity",0.985646379717384,1.28439611744691
152,"R2E intensive care","moderate_intensity",1.11667342080333,1.28329267865321
153,"R2E intensive care","moderate_intensity",1.09613476011109,1.28206942428365
154,"R2E intensive care","moderate_intensity",1.0102433571619,1.28030431995169
155,"R2E intensive care","moderate_intensity",0.796423877870967,1.27718251064794
156,"R2E intensive care","moderate_intensity",0.832998988592934,1.27433518037836
157,"R2E intensive care","moderate_intensity",0.961177739172042,1.27234054699488
158,"R2E intensive care","moderate_intensity",0.833800680607464,1.26956497822028
159,"R2E intensive care","moderate_intensity",1.02890902929277,1.26805141879306
160,"R2E intensive care","moderate_intensity",0.755395101910532,1.26484731681254
161,"R2E intensive care","moderate_intensity",0.751846046939496,1.26166097352141
162,"R2E intensive care","moderate_intensity",0.598050035282825,1.25756460970512
163,"R2E intensive care","moderate_intensity",0.90294959434523,1.25538905746365
164,"R2E intensive care","moderate_intensity",0.991540281666457,1.25378022346488
165,"R2E intensive care","moderate_intensity",1.07096041333193,1.25267222461559
166,"R2E intensive care","moderate_intensity",0.983410449378596,1.25105016572862
167,"R2E intensive care","moderate_intensity",0.725752229480045,1.24790466910438
168,"R2E intensive care","moderate_intensity",0.596071703902406,1.24402471097818
169,"R2E intensive care","moderate_intensity",0.570176919732071,1.24003744594122
170,"R2E intensive care","moderate_intensity",0.307888434637944,1.23455421646296
171,"R2E intensive care","moderate_intensity",0.509294398267396,1.23031293097644
172,"R2E intensive care","moderate_intensity",0.441176055588957,1.22572492588698
173,"R2E intensive care","moderate_intensity",0.519723297502992,1.22164399161886
174,"R2E intensive care","moderate_intensity",0.602746617820074,1.21808711016025
175,"R2E intensive care","moderate_intensity",0.653794295777589,1.21486257979235
176,"R2E intensive care","moderate_intensity",0.856741809226599,1.21282780268686
177,"R2E intensive care","moderate_intensity",0.804547979634838,1.2105211370199
178,"R2E intensive care","moderate_intensity",0.695405462529711,1.20762722873625
