"i","r2b_ot_q","r2e_ot_q","system_ot_q","transport_q","transport_util"
99,0,2.37026343107096,2.37026343107096,0.0452630472013918,0.104861860719464
100,0,0.619313581994375,0.619313581994375,0.000612269770086811,0.237388088483598
101,0,3.06641116530426,3.06641116530426,0.0582432690409927,0.096535126800697
102,0,0.568295186907711,0.568295186907711,0.0433780781497702,0.0907805497781866
103,0,0.486994153166222,0.486994153166222,0.0508224628763897,0.152336919533107
104,0,3.01806315537541,3.01806315537541,0.1138319524424,0.154029433652148
105,0,21.5643205000459,21.5643205000459,0.141765055122232,0.124261384372193
106,0,44.3611068124582,44.3611068124582,0.376416910321682,0.165370917864808
107,0,7.10079690851939,7.10079690851939,0.108514112242828,0.102202519926739
108,0,3.72154288752471,3.72154288752471,0.0274354947755513,0.158471282742836
109,0,7.9496597662851,7.9496597662851,0.147369244032376,0.114721970870587
110,0,2.0981652677219,2.0981652677219,0.0657873718736421,0.130381782755441
111,0,1.49951332269971,1.49951332269971,0.0325654885051993,0.203107487194693
112,0,33.1075745196168,33.1075745196168,0.414450136825745,0.172233713548431
113,0,8.84283437083328,8.84283437083328,0.0567201391604372,0.0973144977637996
114,0,1.50439071130995,1.50439071130995,0.0244197776558722,0.175167270693026
115,0,4.14906714261748,4.14906714261748,0.0495664576489765,0.121032538428458
116,0,17.6005366010434,17.6005366010434,0.233553264125074,0.140202319560676
117,0,1.67645733867591,1.67645733867591,0.0389047984937526,0.125910253890225
118,0,1.47141947648032,1.47141947648032,0.089106764582301,0.10142978335206
119,0,11.5134881364835,11.5134881364835,0.132063555932922,0.128112219504215
120,0,18.1021366555398,18.1021366555398,0.25701833985051,0.150168729562034
121,0,6.38022369734632,6.38022369734632,0.124608716906493,0.105126110275642
122,0,15.3819925954831,15.3819925954831,0.18142628832072,0.108862718990397
123,0,4.87101682313686,4.87101682313686,0.0478683615006691,0.174555968258791
124,0,3.26931389953247,3.26931389953247,0.0383519699867147,0.156457314109505
125,0,13.986940964082,13.986940964082,0.104802224621887,0.109948981250881
126,0,28.4738904378192,28.4738904378192,0.230851018956018,0.15026038331901
127,0,5.56556168482607,5.56556168482607,0.102306481313592,0.0937432738686117
128,0,22.94514077841,22.94514077841,0.336241752754901,0.144122351081993
129,0,8.28688654439515,8.28688654439515,0.151664154758543,0.120288429274111
130,0,12.2549225686931,12.2549225686931,0.133511949377786,0.124067198976194
131,0,34.6810051807778,34.6810051807778,0.281795571640463,0.147646421915949
132,0,3.18128010965038,3.18128010965038,0.00128718486064526,0.170773748401861
133,0,6.70066736580503,6.70066736580503,0.0421601333312429,0.129458173308036
134,0,16.8883682850994,16.8883682850994,0.159488618256676,0.1128547193873
135,0,12.8713154054717,12.8713154054717,0.0870299689284097,0.106005008458845
136,0,3.15740034575916,3.15740034575916,0.0515998517816632,0.0979874769469554
137,0,2.14952248958353,2.14952248958353,0.0516724611441573,0.0876815571891802
138,0,3.0900936683674,3.0900936683674,0.106446296657241,0.0981749095471619
139,0,9.45931577906769,9.45931577906769,0.143384411985356,0.123144009639958
140,0,5.11649543293379,5.11649543293379,0.0632357749329253,0.152029345242607
141,0,2.39413262250644,2.39413262250644,0.129487165551112,0.106214540475378
142,0,1.93161035979627,1.93161035979627,0.0271518888960468,0.141814220844279
143,0,11.1835669192973,11.1835669192973,0.233092226281023,0.1303482824778
144,0,5.91082108042984,5.91082108042984,0.0633500982720664,0.111949349427004
145,0,2.03784510950674,2.03784510950674,0.00306288269404218,0.272313507164576
146,0,1.52955907095254,1.52955907095254,0.00192752093868021,0.207402368812841
147,0,3.94792809643332,3.94792809643332,0.191352242220881,0.132329981716682
148,0,14.3040311745851,14.3040311745851,0.0751304228171776,0.168598495399911
149,0,15.2728658159651,15.2728658159651,0.18414722587392,0.125017625979854
150,0,8.13652103676654,8.13652103676654,0.211057155550003,0.130372637176729
151,0,9.16441181157067,9.16441181157067,0.143559507331213,0.106245301206138
152,0,5.24238086270919,5.24238086270919,0.0502056569420898,0.0970804704657321
153,0,1.37314163084611,1.37314163084611,0.0342107284684281,0.148756112905438
154,0,2.35994076986174,2.35994076986174,0.0225078022684064,0.117711671844056
155,0,6.30308395462935,6.30308395462935,0.0796950880786583,0.108620293133516
156,0,4.17703659013525,4.17703659013525,0.0491495805902802,0.0865162321410341
157,0,12.5603698803496,12.5603698803496,0.196011119391984,0.129785141081843
158,0,6.22845099865489,6.22845099865489,0.115026627357777,0.119785052174513
159,0,15.6635918519835,15.6635918519835,0.291613041317045,0.132646195625182
160,0,18.2197645639333,18.2197645639333,0.140539734110233,0.12105625133456
161,0,15.9629841300222,15.9629841300222,0.174385845256212,0.112229210288949
162,0,11.1105122729879,11.1105122729879,0.0910260016048286,0.105396103439281
163,0,1.3641000130709,1.3641000130709,0.024204735098471,0.153590239846341
164,0,8.82095528817648,8.82095528817648,0.0740963896093397,0.119983680846463
165,0,7.521676288513,7.521676288513,0.12026365696159,0.108944462514835
166,0,6.16478692936164,6.16478692936164,0.0938573350750038,0.107375395220904
167,0,6.57487506812475,6.57487506812475,0.215661875021389,0.12198595602531
168,0,4.46566946018384,4.46566946018384,0.171210671902772,0.12739083938667
169,0,5.11645918882862,5.11645918882862,0.0938564553091806,0.0977103635144831
170,0,5.54279294042538,5.54279294042538,0.123813963725011,0.152812795637363
171,0,0.959392736666813,0.959392736666813,0.0271074893161512,0.182277224977453
172,0,7.1205846779402,7.1205846779402,0.0871513897728685,0.0999444966478313
