"hold_occupancy","hold_mean_queue","icu_occupancy","icu_mean_queue","total_rtd","total_dow","dispositions","in_theatre_share","post_definitive_icu_share","evac_decisions","never_evacuated","mean_evac_wait_days","role4_sustained","role4_peak","theatre_mean_queue","released_unrepaired","role4_operations","role4_theatre_minutes","replication","saturation_threshold"
0.453456697357609,0,0.870706351270654,0.567865445764943,2028,14,2444,0.114975450081833,0.32398753894081,2195,4,0.357853081185893,87.3828125,172,0.881273360240298,245,1205,27207.2273052825,1,1
0.501383444525559,0.0199720152854135,0.887780231618249,1.30250211319439,2201,21,2555,0.115851272015656,0.314003701418877,2285,2,0.346035205280644,94.6923076923077,158,1.34250946070417,239,1215,28931.0058987319,2,1
0.501977356722504,0.100296869793818,0.909073074818604,2.1542489155431,2264,20,2754,0.0969498910675381,0.257619321449109,2521,13,0.481291272933001,113.859375,198,3.26078115586242,340,1472,38011.7235002061,3,1
0.538663628493107,0.481539339776281,0.915235015152326,1.72161112487721,2186,25,2661,0.105599398722285,0.206137811233353,2406,7,2.69102510546142,105.03937007874,172,2.23313390673733,326,1285,36934.3607945996,4,1
0.624762837956591,1.23202485759528,0.949417097275525,4.1151212907629,2182,15,2582,0.116963594113091,0.314003701418877,2309,0,0.496516498326601,119.380952380952,194,2.33239263640337,274,1275,32928.9157696244,5,1
0.455328117118092,0,0.865147073495841,0.594013222396255,2121,16,2685,0.106145251396648,0.286153846153846,2433,5,0.660043726157589,94.4645669291339,203,0.85083593638938,310,1333,36228.9981954305,6,1
0.407920222133414,0,0.858677024787842,0.399527553020518,1993,20,2419,0.0983877635386523,0.324032974001268,2203,0,0.43791701037365,75.6335877862595,150,0.497631639139387,227,1185,26212.6846337306,7,1
0.519945784309987,0,0.870391963976828,0.682030806797885,2090,27,2487,0.115400080418175,0.339913633559531,2232,1,0.287925282095387,95.8225806451613,164,0.794761399427,184,1062,20523.7379035732,8,1
0.625158994816691,1.34035660938256,0.917847571253145,2.00432380849322,2028,23,2455,0.108757637474542,0.312579415501906,2210,5,0.387185451601751,107.975806451613,184,2.38968332237473,258,1162,29236.8268700688,9,1
0.383325159962536,0,0.858362023514501,0.755259160995594,2084,18,2554,0.105716523101018,0.280871670702179,2310,8,0.767763180441041,94.5238095238095,171,1.09080699132842,226,1209,24969.0358806767,10,1
0.551459631501872,0,0.903759366863305,1.33898046273265,2172,15,2532,0.115323854660348,0.295625,2272,1,0.485963944336426,99.5076923076923,168,1.84299077883192,285,1234,32970.6211780448,11,1
0.488266951053227,0.173609701279577,0.86696037943191,1.34284680809401,2113,14,2671,0.101085735679521,0.249406175771971,2423,0,1.17359301845455,80.3828125,177,0.659688413512582,323,1252,37162.1532856075,12,1
0.471620498388936,0,0.899938160691176,0.880591938538925,2214,19,2794,0.116678596993558,0.2189111747851,2509,0,1.34068099593982,93.368,188,1.58281254681389,320,1312,37473.9166512358,13,1
0.493655634530112,0.178999567073153,0.890216253522924,1.33639478395656,2096,18,2477,0.116269681065805,0.292163009404389,2218,1,0.578532558883429,94.2790697674419,196,0.904520278555198,250,1107,28896.1610641229,14,1
0.597229364388978,2.31521185034154,0.911883774669912,1.19626863516352,2254,20,2644,0.117624810892587,0.26799758015729,2363,5,0.497546503879571,95.8888888888889,194,1.08078362620842,324,1389,36723.1544521923,15,1
