"hold_occupancy","hold_mean_queue","icu_occupancy","icu_mean_queue","total_rtd","total_dow","dispositions","in_theatre_share","post_definitive_icu_share","evac_decisions","never_evacuated","mean_evac_wait_days","role4_sustained","role4_peak","theatre_mean_queue","released_unrepaired","role4_operations","role4_theatre_minutes","replication","saturation_threshold"
0.629401058384237,0.36519886763433,0.925766710797171,0.803164741459328,2170,22,2706,0.11049519586105,0.309304703476483,2420,3,0.239084753276417,120.483870967742,175,6.87141941119131,108,1177,12151.0860507057,18,16
0.356811411629316,0,0.836974318744435,0.220897679882131,2124,15,2492,0.120385232744783,0.370453273642977,2209,1,0.195579820744805,78.232,159,1.24957303509605,21,890,2336.49866472095,19,16
0.5881293219469,0.0721107116748393,0.906524341444263,2.09811978320775,2215,14,2739,0.101131799926981,0.311761684643041,2482,8,0.253932858462155,114.746153846154,208,11.9594290647957,94,1045,9717.65577358894,20,16
0.468075649041013,0,0.856437483111966,0.285052951250319,2045,14,2740,0.101824817518248,0.280974598237429,2482,0,0.567746032806945,88.7251908396947,241,1.65725940718971,178,1271,20427.8622946708,21,16
0.628438328172999,0.700686798028296,0.927063625470677,1.24203997432558,2280,17,2797,0.115480872363246,0.26604146100691,2498,6,0.368698759867879,109.34126984127,181,7.88062441336292,89,1143,9850.7141735313,22,16
0.474901466951045,0.0193603988435149,0.826602226470276,0.409342691592269,2076,15,2317,0.123003884333189,0.398757763975155,2043,3,0.186133109958799,82.1774193548387,167,1.69955651731007,30,671,3218.24885960511,23,16
0.419898043061538,0,0.844948730785807,0.206869109591395,2249,18,2578,0.112878200155159,0.346622369878184,2311,2,0.363757886802782,80.8333333333333,191,0.375344730594894,61,989,6922.14885171475,24,16
0.598898730367384,0,0.897608456867706,0.460869556687726,2071,18,2391,0.10288582183187,0.382750845546787,2154,1,0.171189653401046,101.070866141732,179,3.51950432702453,36,845,4021.73830520983,25,16
0.58355837075147,0.794978845548799,0.93848999504116,4.6048135097452,2127,21,2844,0.0935302390998594,0.279320987654321,2597,1,0.487113889284537,144.560975609756,264,15.8742637603055,223,1312,25549.225033389,26,16
0.591054748833579,0.794338033211991,0.893993799665814,1.31857649319893,2220,17,2645,0.114933837429112,0.329652125897294,2366,2,0.243256903503358,99.25,184,4.8132547766315,102,1095,11993.3767357288,27,16
0.49853511695609,0,0.904862787333446,1.03814420551501,2116,13,2620,0.105725190839695,0.319895287958115,2355,1,0.248819076164472,103.472440944882,183,4.73604388306691,96,1190,11208.7982835268,28,16
0.536266785343878,0.104798854653236,0.863070603258682,0.488892191472192,2153,10,2422,0.122213047068538,0.394783639596918,2144,1,0.219924535380633,93.8376068376068,153,3.78566315841999,23,865,2450.61498730213,29,16
0.600381051304567,0.397571526704197,0.899203841829023,0.687649032690015,2177,17,2716,0.110088365243004,0.308367768595041,2438,0,0.472670578908952,113.816,206,5.26321167238624,124,1193,14663.5603808543,30,16
