"name","start_time","end_time","activity_time","finished","replication"
"kia_cbt46",42798.4975427473,42836.2760831896,37.7785404422929,TRUE,1
"dnbi_cbt133",41049.2791535235,43063.4776284846,2014.19847496107,TRUE,1
"dnbi_spt34",43005.3941511342,NA,NA,FALSE,1
"dnbi_spt30",38000.5370695007,NA,NA,FALSE,1
"dnbi_spt29",36780.7284832995,NA,NA,FALSE,1
"dnbi_spt27",34304.2189144948,NA,NA,FALSE,1
"wia_spt49",41964.4555045539,NA,NA,FALSE,1
"wia_spt48",41145.5168758247,NA,NA,FALSE,1
"wia_spt46",39511.4698034604,NA,NA,FALSE,1
"wia_spt39",33608.6548893116,NA,NA,FALSE,1
"dnbi_cbt140",43174.1516154869,NA,NA,FALSE,1
"dnbi_cbt139",42851.0828366152,NA,NA,FALSE,1
"dnbi_cbt138",42563.5097113003,NA,NA,FALSE,1
"dnbi_cbt137",42272.8405643473,NA,NA,FALSE,1
"dnbi_cbt136",41980.7437694336,NA,NA,FALSE,1
"dnbi_cbt135",41675.4287282561,NA,NA,FALSE,1
"dnbi_cbt132",40732.9798668271,NA,NA,FALSE,1
"dnbi_cbt131",40440.0471528617,NA,NA,FALSE,1
"dnbi_cbt130",40130.3706434537,NA,NA,FALSE,1
"dnbi_cbt128",39504.4447684123,NA,NA,FALSE,1
"dnbi_cbt127",39205.5282090367,NA,NA,FALSE,1
"dnbi_cbt126",38889.1900992966,NA,NA,FALSE,1
"dnbi_cbt121",37315.8994985402,NA,NA,FALSE,1
"dnbi_cbt120",37033.1481560641,NA,NA,FALSE,1
"dnbi_cbt119",36720.0488100131,NA,NA,FALSE,1
"wia_cbt95",39766.7217717622,NA,NA,FALSE,1
"wia_cbt92",38557.4520184849,NA,NA,FALSE,1
"wia_cbt91",38107.0322590133,NA,NA,FALSE,1
"wia_cbt90",37700.6455376935,NA,NA,FALSE,1
"wia_cbt103",43067.4179390343,NA,NA,FALSE,1
"wia_cbt102",42689.236983734,NA,NA,FALSE,1
"wia_cbt77",32336.9501137692,NA,NA,FALSE,1
"wia_cbt100",41872.394604322,NA,NA,FALSE,1
"wia_spt44",37872.1576313078,NA,NA,FALSE,1
"wia_spt50",42768.7991213351,NA,NA,FALSE,1
"wia_cbt99",41454.3372542276,NA,NA,FALSE,1
"wia_cbt97",40660.4954942637,NA,NA,FALSE,1
"wia_cbt98",41069.6687065039,NA,NA,FALSE,1
