"parameter","mu_star","sigma_ee","n_finite_ee","kpi","criteria","response_mean","response_sd","response_na_pts","degenerate","note"
"r2b_icu_share",1801.78114755871,3371.24246149783,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"p1_p_max",1597.81730024513,2485.47624671968,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"pri3_dnbi_surg_prob",1523.8625126677,2362.48259716532,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"mc_p2_p3_balance",1485.00550410831,2472.96946666918,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"ame_failure_probability",1423.49982127487,2227.92994743147,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"mc_p1_balance",1303.58629187978,2067.76001014121,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"r1_tccc_factor",1238.00930543896,2331.59451386323,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"pri3_dcs_rate",1089.97358242166,2867.84515899023,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"p2_p_max",714.489274624565,1698.50353902232,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"fr_fulfillment_lag_days",568.924314638627,945.798306260244,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"p2_t_mid",375.351348982117,1459.18884882781,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"p1_k",266.795498311128,866.690082371837,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"p1_p_base",265.407181438682,510.417427569718,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"r2b_resus_factor",249.072036093417,920.074229287677,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"p2_k",119.187758184401,385.086241731015,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"fr_fill_mode_frac",58.6065432838883,192.85066334725,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"r2e_postop_hold_penalty",48.3567516560502,214.196428873228,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"r2e_dcs2_factor",46.8138225449434,163.648032400236,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"r2b_dcs_factor",31.0277718761788,118.809493309518,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"r2e_resus_factor",27.536674428967,103.366770979792,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"p2_p_base",8.38762454845276,27.2743423453448,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"p3_flat",0,0,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"r2e_dcs1_factor",0,0,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
"r2b_icu_penalty",0,0,20,"ame_wait_critical_mean","C2, C4, C5",6807.36721348377,4465.35803997023,0,FALSE,""
