"parameter","mu_star","sigma_ee","n_finite_ee","kpi","criteria","response_mean","response_sd","response_na_pts","degenerate","note"
"ame_failure_probability",2.35936627090787,2.31704792715996,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"r2b_hold_mode",2.29932582464692,3.67582224348789,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"reconstruction_share",2.21319463299055,3.57291478488294,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"disease_surgery_pct",2.17306125145836,2.89501841033646,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"post_op_hold_mode",2.08289740900843,2.77745381594836,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"long_resus_mode",2.05380546528681,2.58684829993074,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"pri3_dcs_rate",2.01324033915157,4.30178730848148,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"r2e_vent_share",2.01283596837397,2.86460782474316,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"pri2_dcs_rate",1.96180147208677,3.15169271540366,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"r2b_icu_share",1.91128439272961,3.02542478370002,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"r2e_critical_hold_mode",1.69407300237627,2.1605060931878,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"p1_t_mid",1.30504994358377,2.58404199793511,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"pri3_dnbi_surg_prob",1.04313257868828,1.67894999319996,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"r1_tccc_factor",1.02953414869683,1.79102709978428,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"r2b_forward_hold_max",0.913782867278443,1.49130805862549,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"p2_p_max",0.671028630603594,1.22936221626145,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"p2_t_mid",0.598134766861065,1.0535109230368,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"fr_fulfillment_lag_days",0.572875947940296,0.848808517271924,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"r2e_resus_factor",0.394403936583627,1.42948039708925,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"p1_k",0.373556673665981,0.701939648405098,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"fr_fill_mode_frac",0.344085448089154,0.702918515837865,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"p2_k",0.305344189013869,1.24381886168329,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"r2b_resus_factor",0.272314820242991,0.545180591302185,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"p1_p_base",0.217412782715254,0.411408640495026,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"r2b_dcs_factor",0.13571199246436,0.395417027435559,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"r2e_dcs1_factor",0.0921576797672348,0.238926473121279,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"p2_p_base",0.07501898926515,0.223448412876835,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"r2e_postop_hold_penalty",0.050494009216317,0.219559259895426,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"r2e_dcs2_factor",0.0300105217686053,0.134211133429677,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"r2b_icu_penalty",0.00261419550465001,0.0116910377097436,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"p3_flat",0,0,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"role4_return_interval_mode",0,0,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"role4_post_reconstruction_return_rate",0,0,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"role4_los_p1_surgical_mode",0,0,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"role4_los_p1_nonsurgical_mode",0,0,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"role4_los_p2_mode",0,0,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"role4_los_p3_dnbi_mode",0,0,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
"role4_icu_continuation_mode",0,0,20,"ame_backlog_critical_mean","C3, C4, C5",14.5558775998525,9.13342708191822,0,FALSE,""
