"parameter","mu_star","sigma_ee","n_finite_ee","kpi","criteria","response_mean","response_sd","response_na_pts","degenerate","note"
"pri3_other_surg_prob",0.323179074852423,0.405740384228323,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"mass_casualty_min_cas",0.311718835991075,0.659588443391242,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"r2b_forward_hold_max",0.30651660575443,0.507949511687347,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"p1_p_max",0.304067448726731,0.565915595107328,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"p1_t_mid",0.24367778031311,0.3462888497111,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"ame_failure_probability",0.235010592133935,0.31226633196644,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"mc_p2_p3_balance",0.223520875616825,0.332997467978862,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"pri3_dcs_rate",0.215485291882809,0.379015468044477,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"r1_tccc_factor",0.213260136592949,0.315606524600529,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"saturation_queue_threshold",0.211554276309474,0.325405386508924,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"r2b_icu_share",0.199699590018235,0.365662061108944,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"reconstruction_share",0.185769812089985,0.250031606673053,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"pri3_dnbi_surg_prob",0.157382545721986,0.281267044156938,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"fr_fulfillment_lag_days",0.10477620821538,0.202077443384732,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"p2_p_max",0.104384416838029,0.190725413990856,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"p1_k",0.081551915791361,0.141635307779384,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"r2b_resus_factor",0.0695536447494266,0.142811619951375,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"p1_p_base",0.0617130029053228,0.145938874892025,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
"fr_fill_mode_frac",0.0549132809968718,0.112534593948536,20,"r2e_hold_q","C3, C4",2.01584720679251,1.83150338486172,0,FALSE,""
