"parameter","mu_star","sigma_ee","n_finite_ee","kpi","criteria","response_mean","response_sd","response_na_pts","degenerate","note"
"dnbi_spt_mean",0.000102013377720484,0.000294028543999955,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"pri2_surg_prob",9.91674408002696e-05,0.00026241963272157,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"wia_spt_mean",9.48538540398525e-05,0.000191380805289558,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"mass_casualty_max_cas",9.05081735786018e-05,0.00019406735031549,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"r2e_hold_mode",7.98897794684709e-05,0.000186172938461858,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"post_definitive_icu_mode",7.04228513230849e-05,0.00015791353379226,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"triage_p1_balance",6.53844456458179e-05,0.000204819707720034,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"mc_p2_p3_balance",6.0225357109424e-05,0.000164857500413763,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"r2e_resus_factor",5.75362951787298e-05,0.000177147660169575,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
"r2e_dcs2_factor",5.73926117603934e-05,0.000182453607661627,20,"dow_rate_r2e_postop","C1, C2, C3, C5",7.28412179952875e-05,0.000194275897244305,0,FALSE,""
