"parameter","mu_star","sigma_ee","n_finite_ee","kpi","criteria","response_mean","response_sd","response_na_pts","degenerate","note"
"mc_p2_p3_balance",4.82103534189028e-05,0.000150624176570361,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"pri3_other_surg_prob",4.43417601670033e-05,0.000164199700224623,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"r2e_resus_factor",3.93494228751312e-05,0.000175975968848357,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"mass_casualty_min_cas",3.8961038961039e-05,0.000174239063181802,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"pri3_dnbi_surg_prob",3.49062642142563e-05,0.000148866797301798,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"p2_k",3.42518449663403e-05,0.00015080632479228,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"mass_casualty_max_cas",2.52525252525253e-05,0.000112932726136353,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"p1_k",2.320529428762e-05,0.000101013506409408,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"r1_tccc_factor",2.02319935257621e-05,9.04802256878793e-05,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"p1_t_mid",2.00563535165926e-05,8.7309972874198e-05,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"ame_failure_probability",4.12773967988494e-06,1.35262522095006e-05,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"p2_p_base",2.09415840025193e-06,9.36536107723105e-06,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"ame_schedule_interval_days",2.02122495814567e-06,9.03919280846579e-06,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"p2_p_max",9.16293331675274e-07,4.09778835391135e-06,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"p1_p_base",0,0,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"p2_t_mid",0,0,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"p3_flat",0,0,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"r2b_resus_factor",0,0,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"r2b_dcs_factor",0,0,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"r2e_dcs1_factor",0,0,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"r2e_dcs2_factor",0,0,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"r2e_postop_hold_penalty",0,0,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"r2b_icu_penalty",0,0,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"fr_fulfillment_lag_days",0,0,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"fr_fill_mode_frac",0,0,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
"pri3_dcs_rate",0,0,20,"dow_rate_ame_wait","C1, C2, C3, C5",5.27328925661801e-05,0.00017122246415846,0,FALSE,""
