"parameter","mu_star","sigma_ee","n_finite_ee","kpi","criteria","response_mean","response_sd","response_na_pts","degenerate","note"
"ame_failure_probability",11.085,15.746661300265,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"reconstruction_share",10.755,17.2849759831144,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"mc_p2_p3_balance",10.26,14.3663752158332,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"r2e_hold_mode",10.005,13.9649665045672,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"r2b_forward_hold_max",9.015,15.4809041963589,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"pri3_other_surg_prob",8.46,10.9977509662562,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"r1_tccc_factor",8.415,11.5832126713392,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"pri3_dnbi_surg_prob",8.265,11.4111614335771,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"p1_t_mid",7.86,12.2382274258291,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"fr_fulfillment_lag_days",6.255,8.20849848440146,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"p2_p_max",5.31,7.40427330383575,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"p1_k",4.125,7.37374253329802,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"pri3_dcs_rate",3.945,8.30864324854419,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"p2_t_mid",3.705,5.85089062046382,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"r2b_resus_factor",2.835,4.51153784027249,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"r2b_dcs_factor",2.25,6.70000785545493,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"p2_k",2.055,5.0578209370814,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"fr_fill_mode_frac",2.05499999999999,3.12114604457704,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"r2e_resus_factor",2.025,5.22730432692758,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"p1_p_base",1.575,2.10174739330471,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"p2_p_base",0.72,1.94275983834176,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"r2e_dcs1_factor",0.495000000000002,1.17315364453434,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"r2e_postop_hold_penalty",0.299999999999998,1.00210305174457,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"r2e_dcs2_factor",0.240000000000001,1.07331262919991,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"r2b_icu_penalty",0.0449999999999996,0.201246117974979,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"p3_flat",0,0,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"role4_return_interval_mode",0,0,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"role4_post_reconstruction_return_rate",0,0,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"role4_los_p1_surgical_mode",0,0,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"role4_los_p1_nonsurgical_mode",0,0,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"role4_los_p2_mode",0,0,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"role4_los_p3_dnbi_mode",0,0,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
"role4_icu_continuation_mode",0,0,20,"r2e_surgery_count","C2, C3, C4",185.367088607595,52.6897329643339,0,FALSE,""
