"parameter","mu_star","sigma_ee","n_finite_ee","kpi","criteria","response_mean","response_sd","response_na_pts","degenerate","note"
"p1_p_max",153.796871557622,204.532023114256,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"saturation_queue_threshold",129.315945825842,250.580020178873,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"mc_p2_p3_balance",121.311678169606,166.349019198201,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"p1_t_mid",117.040290986883,165.821314996949,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"r1_tccc_factor",115.765830832441,162.47392523327,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"fr_fulfillment_lag_days",107.20667064365,181.833695902992,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"ame_failure_probability",101.336851198926,156.469186241029,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"p1_k",88.0483413689328,165.488486894039,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"p1_p_base",59.1684297134418,98.1855605529501,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"fr_fill_mode_frac",57.6835648322494,97.6474937764331,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"pri3_dcs_rate",44.733897853185,103.764731093792,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"r2b_resus_factor",40.0581735202203,64.7372596647,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"p2_k",39.5939411876828,88.2121659950127,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"p2_t_mid",28.3294288780695,55.4665382521119,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"r2e_resus_factor",22.8309316683876,74.8951591506276,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"r2b_dcs_factor",19.0759203366093,45.8974870298239,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"r2e_postop_hold_penalty",15.7850901841057,69.2865017575224,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"r2e_dcs1_factor",7.89936327354682,23.6669414582087,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"p2_p_base",7.46765429891703,18.9884263482032,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"r2e_dcs2_factor",3.4065043417545,15.2343505476225,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"r2b_icu_penalty",0.998503679127032,4.46544420462336,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"p3_flat",0,0,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"role4_return_interval_mode",0,0,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"role4_post_reconstruction_return_rate",0,0,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"role4_los_p1_surgical_mode",0,0,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"role4_los_p1_nonsurgical_mode",0,0,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"role4_los_p2_mode",0,0,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"role4_los_p3_dnbi_mode",0,0,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
"role4_icu_continuation_mode",0,0,20,"r2b_dwell_mean","C1, C3, C4",3516.30397380512,1414.51336204321,0,FALSE,""
