"parameter","mu_star","sigma_ee","n_finite_ee","kpi","criteria","response_mean","response_sd","response_na_pts","degenerate","note"
"pri3_dnbi_surg_prob",0.000205498246211543,0.000328817950263251,20,"dow_rate_r2e","C1, C2, C3, C5",0.000601636733555435,0.000604711959775546,0,FALSE,""
"p2_p_max",0.0001978560810795,0.000331514803186696,20,"dow_rate_r2e","C1, C2, C3, C5",0.000601636733555435,0.000604711959775546,0,FALSE,""
"p1_k",0.000187649611772083,0.000336093173027972,20,"dow_rate_r2e","C1, C2, C3, C5",0.000601636733555435,0.000604711959775546,0,FALSE,""
"r2b_dcs_factor",0.000182021889335291,0.000414469557198031,20,"dow_rate_r2e","C1, C2, C3, C5",0.000601636733555435,0.000604711959775546,0,FALSE,""
"r2e_dcs2_factor",0.00012178536832348,0.0004727919053563,20,"dow_rate_r2e","C1, C2, C3, C5",0.000601636733555435,0.000604711959775546,0,FALSE,""
"p2_t_mid",0.000111820887246801,0.000267245770504184,20,"dow_rate_r2e","C1, C2, C3, C5",0.000601636733555435,0.000604711959775546,0,FALSE,""
"r2b_resus_factor",0.000106342850040994,0.000203884865966473,20,"dow_rate_r2e","C1, C2, C3, C5",0.000601636733555435,0.000604711959775546,0,FALSE,""
"fr_fill_mode_frac",9.69174277608099e-05,0.000217781336833869,20,"dow_rate_r2e","C1, C2, C3, C5",0.000601636733555435,0.000604711959775546,0,FALSE,""
"r2e_resus_factor",7.40575712579901e-05,0.000315244084111842,20,"dow_rate_r2e","C1, C2, C3, C5",0.000601636733555435,0.000604711959775546,0,FALSE,""
"pri3_dcs_rate",7.39311596386994e-05,0.000167758008561524,20,"dow_rate_r2e","C1, C2, C3, C5",0.000601636733555435,0.000604711959775546,0,FALSE,""
"p2_k",6.76374539068768e-05,0.000180834588115831,20,"dow_rate_r2e","C1, C2, C3, C5",0.000601636733555435,0.000604711959775546,0,FALSE,""
"p2_p_base",3.97204977325714e-05,0.000161309514757261,20,"dow_rate_r2e","C1, C2, C3, C5",0.000601636733555435,0.000604711959775546,0,FALSE,""
"r2e_postop_hold_penalty",1.50579981836407e-05,6.73414150873782e-05,20,"dow_rate_r2e","C1, C2, C3, C5",0.000601636733555435,0.000604711959775546,0,FALSE,""
"r2e_dcs1_factor",2.64793066582725e-06,1.1841905936992e-05,20,"dow_rate_r2e","C1, C2, C3, C5",0.000601636733555435,0.000604711959775546,0,FALSE,""
"p3_flat",0,0,20,"dow_rate_r2e","C1, C2, C3, C5",0.000601636733555435,0.000604711959775546,0,FALSE,""
"r2b_icu_penalty",0,0,20,"dow_rate_r2e","C1, C2, C3, C5",0.000601636733555435,0.000604711959775546,0,FALSE,""
