"parameter","mu_star","sigma_ee","n_finite_ee","kpi","criteria","response_mean","response_sd","response_na_pts","degenerate","note"
"kia_spt_mean",1224.37523527015,1671.47474115646,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"disease_surgery_pct",1129.00567239742,1447.45336652023,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"mc_p1_balance",1081.27000100469,1843.06335329971,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"p1_p_max",1080.93549602822,1487.50465222476,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"p1_t_mid",998.571316710236,1612.6079698724,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"r1_tccc_factor",824.325333707958,1490.75817903086,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"p2_k",491.71454530994,1316.43385692994,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"p2_p_max",472.84252537511,858.942620149316,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"ame_failure_probability",464.048371513571,699.145157904328,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"pri3_dnbi_surg_prob",463.213253594317,605.312861401113,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"fr_fulfillment_lag_days",421.845467883735,610.779400555861,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"p2_t_mid",386.57369948661,671.523228094044,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"p1_k",358.694360908979,837.011709860067,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"pri3_dcs_rate",278.571580414426,600.969053700578,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"fr_fill_mode_frac",175.017248743173,333.211055329817,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"p1_p_base",154.356708582161,306.47388529006,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"r2e_resus_factor",117.237422539811,292.142833308985,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"r2b_resus_factor",86.7794970562871,348.345255239899,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"r2e_dcs1_factor",55.7206381367378,249.190269246826,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"r2b_dcs_factor",48.1907874099719,114.189472125312,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"r2e_dcs2_factor",26.0186072414518,106.000642283149,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"p2_p_base",18.6927454459866,70.7894878236958,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"r2e_postop_hold_penalty",14.3494129069726,64.172525394407,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"p3_flat",0,0,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
"r2b_icu_penalty",0,0,20,"time_to_surgery_p90","C1, C2, C3, C5",9680.38943532597,3451.80345446197,0,FALSE,""
