"parameter","mu_star","sigma_ee","n_finite_ee","kpi","criteria","response_mean","response_sd","response_na_pts","degenerate","note"
"long_resus_mode",1656.17431062787,2546.14268874526,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"triage_p1_balance",1635.99089311416,1946.57918401076,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"r2b_hold_mode",1519.7712683423,2051.33806106272,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"pri3_other_surg_prob",1501.80831020324,2254.22058169618,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"pri1_evac_prob",1494.35531738242,1889.92491838232,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"dnbi_bf_nbi_balance",1493.81958996978,2025.53753253684,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"reconstruction_share",1417.36380301127,2258.75955461764,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"p1_t_mid",1366.83056340366,2631.49747832522,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"saturation_queue_threshold",1341.49085313002,2015.10119232188,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"mass_casualty_min_cas",1238.29448170438,2148.12947006403,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"pri3_dnbi_surg_prob",991.749577516058,1886.07830238491,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"fr_fulfillment_lag_days",878.996733944124,1701.86948551596,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"p2_t_mid",846.505434446548,2567.83059150834,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"r2b_forward_hold_max",791.268617855012,1361.81936751087,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"p2_p_max",650.873376487993,1533.29102420857,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"r1_tccc_factor",565.902156682988,923.034873201199,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"r2b_resus_factor",527.800597313405,1337.1786111147,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"p1_p_base",336.965772059067,989.566904562765,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"p1_k",312.687897424328,872.60490536552,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"pri3_dcs_rate",291.836602897901,682.632737497229,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"r2e_dcs1_factor",195.522481777345,626.485829966259,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"fr_fill_mode_frac",193.334622062472,490.153621788253,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"p2_k",158.734132374778,428.091848405495,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"r2b_dcs_factor",129.138326897064,398.346767239772,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"r2e_resus_factor",38.239509595555,103.009048479849,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"p2_p_base",25.7248022019715,108.878684500723,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"r2e_dcs2_factor",8.12261868420149,36.3254550663688,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"r2e_postop_hold_penalty",0.9163727019075,4.09814330838064,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"r2b_icu_penalty",0.17170604579178,0.767892781076222,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"p3_flat",0,0,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"role4_return_interval_mode",0,0,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"role4_post_reconstruction_return_rate",0,0,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"role4_los_p1_surgical_mode",0,0,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"role4_los_p1_nonsurgical_mode",0,0,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"role4_los_p2_mode",0,0,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"role4_los_p3_dnbi_mode",0,0,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
"role4_icu_continuation_mode",0,0,20,"ame_wait_standard_mean","C2, C4, C5",5146.73676196901,3957.08655875331,0,FALSE,""
